movie_title,movie_summary,release_date,genres,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Barcelona (1994),"An American working in Barcelona, having sworn off beautiful women, is forced to be host to his playboy cousin in this witty comedy of good intentions and mixed signals.",1994-07-29,Comedy Drama Romance,101,7266973,,7266973,102820.0,Fine Line Features
North (1994),"Sick of being neglected by his parents, a young boy leaves home and travels the world in search of new parents.",1994-07-22,Adventure Comedy Drama Family Fantasy,87,7182747,,7182747,3036050.0,Columbia Pictures
Trial by Jury (1994),"Valerie is a juror in the trial of a mob boss. When her young son's life is threatened, she has no option other than to see that justice isn't done.",1994-09-09,Crime Drama Thriller,107,6971777,,6971777,2855852.0,Warner Bros.
Exit to Eden (1994),"Elliot heads for the sexual fantasy island, Eden. He takes some photos of diamond smugglers. They and undercover cops want the photos and follow him to Eden.",1994-10-14,Comedy Crime Romance Thriller,113,6841570,,6841570,3012695.0,Savoy Pictures
Mixed Nuts (1994),The events focus around a crisis hotline business on one crazy night during the Christmas holidays.,1994-12-21,Comedy Drama,97,6821850,,6821850,2307850.0,Sony Pictures Releasing
The Road to Wellville (1994),"A story about the ins and outs of one unusual health facility in the early twentieth century, run by the eccentric Dr. John Harvey Kellogg.",1994-10-28,Comedy Drama,118,6562513,,6562513,2580108.0,Sony Pictures Releasing
The House of the Spirits (1993),"A rancher, his clairvoyant wife, and their family face turbulent years in South America in this adaptation of Isabel Allende's best-seller.",1994-04-01,Drama Romance,145,6265311,,6265311,1719085.0,Miramax
Widows' Peak (1994),"In 1934, an English widow moves to Widows' Peak, Ireland. She befriends other widows and the son of one. Hostility escalates between her and an Irish spinster.",1994-05-13,Comedy Crime Drama Mystery Thriller,101,6243722,,6243722,133084.0,Fine Line Features
Trapped in Paradise (1994),Residents of a friendly Pennsylvania town foil three brothers' plan to rob a bank on Christmas Eve.,1994-12-02,Adventure Comedy Crime Romance,111,6017509,,6017509,2744653.0,Twentieth Century Fox
Ed Wood (1994),Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams despite his lack of talent.,1994-09-30,Biography Comedy Drama,127,5887457,268.0,5888242,71566.0,Walt Disney Studios Motion Pictures
The Last Seduction (1994),"A strong-willed telemarketing manager steals her husband's drug money and hides out in a small town, where she meets the perfect dupe for her next scheme.",1994-10-26,Crime Drama Romance Thriller,110,5842603,,5842603,45058.0,October Films
Airheads (1994),Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.,1994-08-05,Comedy Crime Music,92,5751882,,5751882,1911739.0,Twentieth Century Fox
Belle Epoque (1992),A 1931 Spanish military deserter finds himself on a lonely farm until the farmer's four daughters pay a visit and he falls for all of them.,1994-02-25,Comedy Drama Romance,109,5418216,286.0,5418502,,Sony Pictures Classics
Little Buddha (1993),"After the death of Lama Dorje, Tibetan Buddhist monks find three children - one American and two Nepalese - who may be the rebirth of their great teacher.",1994-05-27,Drama,123,4858139,27253.0,4885392,873983.0,Miramax
Backbeat (1994),"A dramatization of the Hamburg, Germany phase of The Beatles' early history.",1994-04-15,Biography Drama Music Romance,100,2392589,2315862.0,4708451,126740.0,Gramercy Pictures (I)
Black Beauty (1994),"The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life.",1994-07-29,Adventure Drama Family Romance,88,4630377,,4630377,1285820.0,Warner Bros.
Wagons East (1994),"In the 1860s Wild West, a ragged bunch of misfit settlers decides they cannot stand living in their current situation and they hire a grizzled cowboy to take them on a journey back East to their hometowns.",1994-08-26,Adventure Comedy Western,107,4412297,,4412297,1802878.0,TriStar Pictures
Brainscan (1994),"A teenager is part of an interactive video game where he kills innocent victims. Later, the murders become real.",1994-04-22,Horror Sci-Fi,96,4352094,,4352094,1725000.0,Triumph Releasing Corporation
PCU (1994),"A high school senior visits college for the weekend, and stays at the wildest house on campus.",1994-04-29,Comedy,79,4330020,,4330020,2129483.0,Twentieth Century Fox
Jimmy Hollywood (1994),"A failing actor living in crime infested Los Angeles, frustrated with his career, decides to take the law into his own hands, and becomes the leader of a mock-vigilante group that videotapes criminals and turns them over to the police.",1994-04-01,Comedy Crime Drama,112,3783003,,3783003,1451000.0,Paramount Pictures
Cabin Boy (1994),A snobby finishing school graduate mistakenly winds up on an ill-fated fishing boat and faces the wrath of a crew that considers him bad luck.,1994-01-07,Adventure Comedy Romance,80,3662459,,3662459,1513507.0,Walt Disney Studios Motion Pictures
Three Colors: Red (1994),A model discovers a retired judge is keen on invading people's privacy.,1994-12-01,Drama Mystery Romance,99,3581969,60011.0,3641980,,Miramax
A Simple Twist of Fate (1994),"His life was emotionally closed off from the world, until an orphaned baby showed up at his house.",1994-09-02,Comedy Drama,106,3430583,,3430583,1404904.0,Walt Disney Studios Motion Pictures
Gunmen (1993),"USD400,000,000 is stolen and a drug lord wants it back. The killed thief's brother is broken out of prison by a DEA bounty hunter to help find the money boat. The body count continues in Latin America.",1994-02-04,Action Comedy Crime Thriller,94,3411885,,3411885,1909919.0,Dimension Films
Blue Sky (1994),"Carly moves with her military husband and their two daughters to an isolated army base, only to quickly become part of a cover-up involving nuclear bomb tests.",1994-09-16,Drama Romance,101,3359465,,3359465,763890.0,Orion Pictures
Squanto: A Warrior's Tale (1994),"Fictional chronicle of Squanto's life prior to and including the arrival of the ""Mayflower"" in 1620.",1994-10-28,Adventure Biography Drama Family,102,3342223,,3342223,1119016.0,Walt Disney Studios Motion Pictures
Romeo Is Bleeding (1993),A corrupt New York policeman falls under the spell of a seductive and ruthless member of a Moscow crime family.,1994-02-04,Crime Drama Romance,110,3275585,,3275585,1225737.0,Gramercy Pictures (I)
My Crazy Life (1993),"Two Latina best friends in LA become enemies when one gets pregnant by the other's drug-dealer boyfriend. As their conflict grows, neighborhood violence affects them both.",1994-07-15,Crime Drama,92,3267313,,3267313,,Sony Pictures Classics
Silent Fall (1994),An autistic boy witnesses his parents' double murder. A controversial therapist seeks to probe the child's mind in order to solve the case.,1994-10-28,Drama Mystery Thriller,101,3180674,,3180674,1531244.0,Warner Bros.
Clerks (1994),"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.",1994-10-19,Comedy,92,3151130,1230.0,3152360,31665.0,Miramax
The Favor (1994),"As her 15-year reunion nears, Kathy starts having sexual fantasies about her high-school sweetheart. Being married, she sends her BFF to the reunion to check out her former dreamboat and report back. Things get complicated.",1994-04-29,Comedy Romance,97,3134381,,3134381,1487238.0,Orion Pictures
Death and the Maiden (1994),A political activist is convinced that her guest is a man who once tortured her for the government.,1994-12-23,Drama Mystery Thriller,103,3103716,,3103716,74366.0,Fine Line Features
Princess Caraboo (1994),"A mysterious young woman speaking a strange language shows up in an English village, where she is taken in by aristocrats who assume she is a foreign princess",1994-09-16,Comedy Drama History Mystery Romance,97,3062530,,3062530,1005287.0,TriStar Pictures
Heavenly Creatures (1994),"Two teenage girls share a unique bond: their parents, concerned that the friendship is too intense, separate them, and the girls take revenge.",1994-11-16,Biography Crime Drama Thriller,99,3049135,815.0,3049950,31592.0,Miramax
China Moon (1994),"Detective Kyle Bodine falls for Rachel Munro who is trapped in a violent marriage. After shooting her husband, Kyle reluctantly agrees to help hide the body, but Kyle's partner is showing an unusual flair for finding clues.",1994-03-04,Crime Drama Mystery Romance Thriller,99,3038499,,3038499,1183843.0,Orion Pictures
The Hudsucker Proxy (1994),A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,1994-03-11,Comedy Drama Fantasy,111,2816518,,2816518,104490.0,Warner Bros.
The Scout (1994),The story of a baseball scout who discovers a talented but troubled baseball player.,1994-09-30,Comedy Drama Sport,101,2694234,,2694234,1458837.0,Twentieth Century Fox
Red Rock West (1993),"Upon arriving to a small town, a drifter is mistaken for a hitman, but when the real hitman arrives, complications ensue.",1994-01-28,Crime Drama Thriller,98,2502551,,2502551,11562.0,Roxie Releasing
Double Dragon (1994),"Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power.",1994-11-04,Action Adventure Comedy Fantasy Sci-Fi,96,2341309,,2341309,1376561.0,Gramercy Pictures (I)
To Live (1994),"After Fugui and Jiazhen lose their personal fortunes, they raise a family and survive difficult cultural changes during 1940s to 1970s China.",1994-11-18,Drama War,133,2332728,,2332728,32900.0,The Samuel Goldwyn Company
A Good Man in Africa (1994),"In a West African nation, the womanizing British 1st Secretary of the High Commissioner deals with different issues.",1994-09-09,Comedy,94,2308390,,2308390,1144942.0,Gramercy Pictures (I)
Leprechaun 2 (1994),"On his one thousandth birthday, an evil leprechaun selects the descendant of one of his slaves to have as his bride, leaving it up to the girl's boyfriend to save her.",1994-04-08,Comedy Fantasy Horror,85,2260622,,2260622,672775.0,Trimark Pictures
The Endless Summer 2 (1994),"Two famous surfers, Patrick O' Connell and Robert ""Wingnut"" Weaver, set out for an international worldwide surfing safari adventure with documentary filmmaker Bruce Brown.",1994-06-03,Adventure Documentary Sport,109,2155385,,2155385,657292.0,New Line Cinema
Mrs. Parker and the Vicious Circle (1994),"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",1994-11-23,Biography Drama,125,2144667,,2144667,74512.0,Fine Line Features
The Princess and the Goblin (1991),"A naive princess, her beloved cat and a poor mining boy team up to save their kingdom from a nasty underground realm of bad-mannered goblins.",1994-06-03,Adventure Animation Comedy Family Fantasy Horror Musical Romance,82,2105078,,2105078,451560.0,Hemdale
Kika (1993),"Kika, a cute cosmetologist, prepares Ramon for funeral when he revives. He proposes to the much older Kika who has his dad as lover. Did Ramon's dad murder his mom? What about the escaped rapist and the PSYCHOlogist video reporter?",1994-05-06,Comedy,114,2019581,,2020357,,October Films
Vertical Reality (1994),,1994-10-19,Documentary Sport,92,1951429,,1951429,,Warren Miller Entertainment
Bitter Moon (1992),"After hearing stories of her, a passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.",1994-03-18,Drama Romance Thriller,139,1862805,,1862805,37997.0,Fine Line Features
I Like It Like That (1994),Money issues and misunderstandings divide a couple who struggle to raise their children in the Bronx.,1994-10-14,Comedy Drama Romance,104,1760527,,1760527,,Sony Pictures Releasing
Vanya on 42nd Street (1994),"New York actors rehearse Chekhov's ""Uncle Vanya"" in a dilapidated theatre.",1994-10-21,Comedy Drama Romance,119,1746050,,1746050,17636.0,Sony Pictures Classics
Even Cowgirls Get the Blues (1993),"A woman with huge thumbs hitchhikes across America, becomes a model, and visits her agent's California ranch for a commercial shoot. She meets cowgirls who take over the ranch and drug whooping cranes, leading to police siege.",1994-05-20,Comedy Drama Romance Western,106,1708873,,1708873,676978.0,Fine Line Features
Death Wish: The Face of Death (1994),"Paul Kersey is back at working vigilante justice when his fiancée, Olivia, has her business threatened by mobsters.",1994-01-14,Action Crime Drama Thriller,95,1702394,,1702394,503936.0,Trimark Pictures
The Scent of Green Papaya (1993),"A Vietnamese servant girl, Mui, observes lives within two different Saigon families: the first, a woman textile seller with three boys and a frequently absent husband; the second, a handsome young pianist with his fiancée.",1994-01-28,Drama Music Romance,104,1700992,,1700992,,First Look International
Safe Passage (1994),A mother with seven sons feels like she's losing control of her life and her family. But personal pain and a troubled marriage fade into the background as news comes that one of her sons might have died in an accident.,1994-12-25,Drama,98,1618282,,1618282,,New Line Cinema
Chasers (1994),"A Navy sailor is tasked with escorting a beautiful female to prison. She attempts various tactics to escape during the journey, while he tries to ensure her successful transfer.",1994-04-22,Action Comedy Drama Romance,102,1596687,,1596687,733859.0,Warner Bros.
Being Human (1994),A man's blunders regarding his family are told and retold through different eras in history.,1994-05-06,Comedy Drama,122,1519366,,1519366,764011.0,Warner Bros.
Spanking the Monkey (1994),"A med student is forced by his traveling salesman dad to cancel a top summer internship and look after his hot mom, who's bedridden with a broken leg. Applying lotion to her legs arouses him.",1994-07-15,Comedy Drama,100,1359736,,1359736,35396.0,Fine Line Features
Radioland Murders (1994),A series of mysterious crimes threatens the existence of a new radio network.,1994-10-21,Comedy Crime Drama Musical Mystery Romance,108,1316865,,1316865,835570.0,Universal Pictures
Queen Margot (1994),"Young Queen Margot finds herself trapped in an arranged marriage amidst a religious war between Catholics and Protestants. She hopes to escape with her new lover, but finds herself imprisoned by her powerful and ruthless family.",1994-12-09,Biography Drama History Romance,161,1304237,14341.0,1318578,,Miramax
Three Colors: White (1994),"After his wife divorces him, a Polish immigrant plots to get even with her.",1994-06-10,Comedy Drama Romance,92,1237219,52147.0,1289366,22284.0,Miramax
"Car 54, Where Are You? (1994)","Two contrasting NYC cops guard a mob witness before testimony while handling personal drama, spouses, criminals, arms dealers and their demanding captain.",1994-01-28,Comedy,89,1238080,,1238080,791182.0,Orion Pictures
A Million to Juan (1994),"Romantic comedy about an honest Mexican immigrant who struggles without a green card by selling oranges on a street corner. One day a limousine pulls up and he is handed a check for $1,000,000 with instructions that he is to give the check back in 30 days. Initially he uses the check to convince people to extend credit to him. In the meantime he also attracts a woman who is in a dead end relationship with a bossy businessman. At the end of the 30 days, he finds his life in turmoil, the things he got on credit is repossessed, and he is being evicted from his dwelling and being sent back to Mexico.",1994-05-13,Comedy,97,1220842,,1220842,381457.0,The Samuel Goldwyn Company
"Ciao, Professore! (1992)",A teacher must deal with the underworld of Naples and his students' family problems.,1994-07-15,Comedy,100,1113435,,1113435,,Miramax
Naked in New York (1993),"Jake meets Joanne in college. He's into theater, writing plays. She's into photography. They move in together etc. She meets Elliot, owner of a big gallery, works for him and things change.",1994-04-13,Comedy Romance,95,1038959,,1038959,,Fine Line Features
Cobb (1994),A reporter hired to write the 'official' biography of Ty Cobb discovers just how dark the baseball legend's real story is.,1994-12-02,Biography Drama Sport,128,1007583,,1007583,63786.0,Warner Bros.
A Man of No Importance (1994),"A friendly, poetry quoting bus conductor in 1963 Dublin wants to stage Oscar Wilde's play, Salome, with passengers on his bus.",1994-12-22,Comedy Drama,99,920916,,920916,36606.0,Sony Pictures Classics
Mother's Boys (1994),"Jude Madigan abandons her husband Robert and her three sons without any explanation. Three years later Jude inexplicably returns to reunite her family. However Robert and his new lover Callie see Jude for the true psychopath she is and try their best to protect their sons. Jude embarks on a non stop stalking and harassment campaign against the family, and even seduces her eldest son Kess into committing her acts of violence.",1994-03-18,Drama Thriller,96,737548,,737548,318332.0,Miramax
Drop Squad (1994),"The DROP (Deprogramming and Restoration of Pride) Squad is an outlaw organization that abducts and ""deprograms"" African-Americans who exploit and/or deny their cultural heritage. But their persuasive methods become increasingly violent.",1994-10-28,Comedy Drama Thriller,86,734693,,734693,348192.0,Gramercy Pictures (I)
Holy Matrimony (1994),A young Hutterite boy must marry his late brother's wife who comes from outside the community.,1994-04-08,Comedy Crime,93,713234,,713234,,Walt Disney Studios Motion Pictures
Savage Nights (1992),"Jean is 30 years old. He lives with Laura, 17 years old, a violent and eventful love story. He learns that he is HIV positive.",1994-02-25,Biography Crime Drama Romance,126,662341,,662341,,Gramercy Pictures (I)
Cronos (1992),"A mysterious device designed to provide its owner with eternal life resurfaces after four hundred years, leaving a trail of destruction in its path.",1994-04-01,Drama Fantasy Horror Thriller,94,621392,,621392,17538.0,October Films
The Advocate (1993),"In medieval France, young lawyer Richard Courtois leaves Paris for the simpler life in the country. However, he is soon drawn into amorous and political intrigues. At the same time, he is pushed to defend a pig, owned by the mysterious gypsy Samira. The pig has been arrested for the murder of a young boy.",1994-08-24,Comedy Crime Drama Mystery Romance,112,602329,,602329,30892.0,Miramax
Where the Rivers Flow North (1993),"Log-driver Noel Lord defies power company boss Clayton Farnsworth, who orders Lord and his feisty American Indian mate off their soon-to-be-flooded land. Farnsworth never met a man he couldn't buy - but then, he'd never met Noel Lord.",1994-01-14,Drama,106,595505,,595505,46775.0,Caledonia Pictures
