movie_title,movie_summary,release_date,genres,indicative_rating,running_time,domestic_gross,international_gross,total_gross,domestic_opening,domestic_distributor
Umizaru 3: The Last Message (2010),"While a menacing typhoon approaches, an accident at the giant natural gas plant Regalia occurs. Japan Coast Guard rescue divers Daisuke Senzaki (Hideaki Ito), Tetsuya Yoshioka (Ryuta Sato) and engineer Hiroshiichirou Sakuragi (Masaya Kato) head together to the gas plant. During their rescue efforts an explosion occurs that traps Daisuke, Natsu Nishizawa Kazue Fukiishi and worker Hisayoneo Kizima (Gaku Hamada). Daisuke then looks for a way out for his party with a man he just meets Takuya Hotori. Because of the typhoon, even a helicopter cannot approach the Regalia. Meanwhile, at the head office of the Japan Coast Guard, the Japanese coast guard tries to find a way to rescue the trapped people, but the government officials put national interests first. Tension arises between these two parties. Daisuke's wife Tamakisai Senzaki (Ai Kato) prays for the safe return of Daisuke not only for her sake, but for their new born son. Daisuke's party is still trapped in the giant plant have one last choice .... (Source: Asian Wiki)",2010-09-18,Drama,,135,,98663381.0,98663381,,
Killers (2010),"A vacationing woman meets her ideal man, leading to a swift marriage. Back at home, however, their idyllic life is upset when they discover their neighbors could be assassins who have been contracted to kill the couple.",2010-06-02,Action Comedy Romance Thriller,PG-13,100,47059963.0,51100000.0,98159963,15837266.0,Lionsgate
Kick-Ass (2010),"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",2010-04-02,Action Comedy Crime,R,117,48071303.0,48117600.0,96188903,19828687.0,Lionsgate
Nanny McPhee Returns (2010),"Nanny McPhee arrives to help a harried young mother who is trying to run the family farm while her husband is away at war, though she uses her magic to teach the woman's children and their two spoiled cousins five new lessons.",2010-03-25,Comedy Family Fantasy War,PG,109,29011215.0,64239906.0,93251121,8407685.0,Universal Pictures
Get Him to the Greek (2010),A record company intern is hired to accompany out-of-control British rock star Aldous Snow to a concert at L.A.'s Greek Theater.,2010-06-03,Comedy Music,R,109,60974475.0,30745780.0,91720255,17570955.0,Universal Pictures
Burlesque (2010),A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.,2010-11-24,Drama Music Musical Romance,PG-13,119,39440655.0,50079681.0,89520336,11947744.0,Screen Gems
The Last Song (2010),"A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",2010-03-31,Drama Music Romance,PG,108,62950384.0,26186663.0,89137047,16007426.0,Walt Disney Studios Motion Pictures
Dinner for Schmucks (2010),"After he finds out that his work superiors host a dinner celebrating the idiocy of their special guests, a rising executive questions the merits of his invitation just as he befriends a man who would be the perfect guest.",2010-07-30,Comedy,PG-13,114,73026337.0,13829402.0,86855739,23527839.0,DreamWorks
Bayside Shakedown 3: Set the Guys Loose (2010),It's business as usual for detective Aoshima as he tries to solve three peculiar crime cases at the same time in this third feature length episode of popular Japanese drama.,2010-07-03,Drama,,141,,85347374.0,85347374,,
Marmaduke (2010),"A suburban family moves to a new neighborhood with their large, yet lovable Great Dane, who has a tendency to wreak havoc in his own oblivious way.",2010-05-27,Comedy Family,PG,99,33644788.0,50117056.0,83761844,11599661.0,Twentieth Century Fox
Piranha 3D (2010),"After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents.",2010-08-20,Comedy Horror,R,88,25003155.0,58185010.0,83188165,10106872.0,Dimension Films
